"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Boswil AG","Boswil hat die Umweltverantwortungsinitiative mit 82,5 Prozent abgelehnt. Boswil hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Boswil (AG)","L'initiative sur la responsabilité environnementale ne passe pas la rampe à Boswil avec 82,5 pour cent de non. Boswil a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Boswil (AG)","L'iniziativa per la resposanbilità ambientale è stata respinta a Boswil, dove ha riscosso il 82,5 per cento di ""no"". Boswil ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Bünzen AG","In Bünzen hat die Stimmbevölkerung die Umweltverantwortungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 78,3 Prozent verworfen. Bünzen hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Bünzen (AG)","À Bünzen, les habitants sont défavorables à l'initiative sur la responsabilité environnementale avec 78,3 pour cent des voix. Bünzen a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Bünzen (AG)","A Bünzen gli abitanti si sono opposti al potenziamento delle strade nazionali con il 78,3 per cento di voti a sfavore. Bünzen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Buttwil AG","Nein zur Umweltverantwortungsinitiative in Buttwil: Die Gemeinde hat die Vorlage mit 80 Prozent abgelehnt. Buttwil hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Buttwil (AG)","À Buttwil, les habitants disent non à 80 pour cent à l'initiative sur la responsabilité environnementale. Buttwil a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Buttwil (AG)","Nel comune di Buttwil, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 80 per cento di voti contrari. Buttwil ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Dietwil AG","Keine Mehrheit für die Umweltverantwortungsinitiative in Dietwil: Mit 274 Nein-Stimmen zu 42 Ja-Stimmen oder 86,7 Prozent hat die Gemeinde das Volksbegehren verworfen. Dietwil hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Dietwil (AG)","C'est non à 86,7 pour cent à l'initiative sur la responsabilité environnementale à Dietwil. Dietwil a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Dietwil (AG)","Il 86,7 per cento degli elettori di Dietwil ha respinto l'iniziativa per la resposanbilità ambientale. Dietwil ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Geltwil AG","Geltwil sagt Nein zur Umweltverantwortungsinitiative: Mit 46 Nein- zu 6 Ja-Stimmen hat die Gemeinde das Volksbegehren verworfen. Geltwil hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Geltwil (AG)","L'initiative sur la responsabilité environnementale ne passe pas la rampe à Geltwil. Les électeurs de cette petite commune sont 46 à refuser le texte et 6 à l'approuver. Geltwil a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Geltwil (AG)","L'iniziativa per la resposanbilità ambientale non ha passato la prova delle urne a Geltwil, dove è stata respinta con 46 voti contro i 6 a favore. Geltwil ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Kallern AG","Nein zur Umweltverantwortungsinitiative in Kallern: Die Gemeinde hat die Vorlage mit 83,8 Prozent abgelehnt. Kallern hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Kallern (AG)","À Kallern, les habitants disent non à 83,8 pour cent à l'initiative sur la responsabilité environnementale. Kallern a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Kallern (AG)","Nel comune di Kallern, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 83,8 per cento di voti contrari. Kallern ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Merenschwand AG","In Merenschwand hat die Stimmbevölkerung die Umweltverantwortungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 78,4 Prozent verworfen. Merenschwand hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Merenschwand (AG)","À Merenschwand, les habitants sont défavorables à l'initiative sur la responsabilité environnementale avec 78,4 pour cent des voix. Merenschwand a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Merenschwand (AG)","A Merenschwand gli abitanti si sono opposti al potenziamento delle strade nazionali con il 78,4 per cento di voti a sfavore. Merenschwand ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Mühlau AG","Nein zur Umweltverantwortungsinitiative in Mühlau: Mit 257 Nein- zu 67 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 79,3 Prozent. Mühlau hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Mühlau (AG)","L'initiative sur la responsabilité environnementale échoue à Mühlau avec 79,3 pour cent des suffrages. Mühlau a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Mühlau (AG)","Gli elettori di Mühlau si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 79,3 per cento di voti contrari. Mühlau ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Muri AG","In Muri AG hat die Umweltverantwortungsinitiative keine Mehrheit gefunden. Auf 75,2 Prozent der abgegebenen Stimmzettel stand ein Nein. Muri AG hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Muri (AG)","Les habitants de Muri (AG) rejettent l'initiative sur la responsabilité environnementale à 75,2 pour cent. Muri (AG) a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Muri (AG)","I cittadini di Muri AG hanno respinto l'iniziativa per la resposanbilità ambientale con il 75,2 per cento di voti contrari. Muri AG ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Oberrüti AG","86 Prozent der Stimmbürgerinnen und Stimmbürger von Oberrüti sagen Nein zur Umweltverantwortungsinitiative. Oberrüti hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Oberrüti (AG)","Les habitants d'Oberrüti s'opposent à l'initiative sur la responsabilité environnementale avec 86 pour cent de non. Oberrüti a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Oberrüti (AG)","Gli abitanti di Oberrüti hanno respinto l'iniziativa per la resposanbilità ambientale con il 86 per cento di ""no"". Oberrüti ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Rottenschwil AG","Nein zur Umweltverantwortungsinitiative in Rottenschwil: Die Gemeinde hat die Vorlage mit 84,5 Prozent abgelehnt. Rottenschwil hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Rottenschwil (AG)","À Rottenschwil, les habitants disent non à 84,5 pour cent à l'initiative sur la responsabilité environnementale. Rottenschwil a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Rottenschwil (AG)","Nel comune di Rottenschwil, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 84,5 per cento di voti contrari. Rottenschwil ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Sins AG","85,3 Prozent der Stimmbürgerinnen und Stimmbürger von Sins sagen Nein zur Umweltverantwortungsinitiative. Sins hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Sins (AG)","Les habitants de Sins s'opposent à l'initiative sur la responsabilité environnementale avec 85,3 pour cent de non. Sins a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Sins (AG)","Gli abitanti di Sins hanno respinto l'iniziativa per la resposanbilità ambientale con il 85,3 per cento di ""no"". Sins ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Waltenschwil AG","Nein zur Umweltverantwortungsinitiative in Waltenschwil: Die Gemeinde hat die Vorlage mit 79,2 Prozent abgelehnt. Waltenschwil hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Waltenschwil (AG)","À Waltenschwil, les habitants disent non à 79,2 pour cent à l'initiative sur la responsabilité environnementale. Waltenschwil a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Waltenschwil (AG)","Nel comune di Waltenschwil, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 79,2 per cento di voti contrari. Waltenschwil ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Hellikon AG","84,2 Prozent der Stimmbürgerinnen und Stimmbürger von Hellikon sagen Nein zur Umweltverantwortungsinitiative. Hellikon hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Hellikon (AG)","Les habitants de Hellikon s'opposent à l'initiative sur la responsabilité environnementale avec 84,2 pour cent de non. Hellikon a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Hellikon (AG)","Gli abitanti di Hellikon hanno respinto l'iniziativa per la resposanbilità ambientale con il 84,2 per cento di ""no"". Hellikon ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Kaiseraugst AG","In Kaiseraugst hat die Umweltverantwortungsinitiative keine Mehrheit gefunden. Auf 77,8 Prozent der abgegebenen Stimmzettel stand ein Nein. Kaiseraugst hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Kaiseraugst (AG)","Les habitants de Kaiseraugst rejettent l'initiative sur la responsabilité environnementale à 77,8 pour cent. Kaiseraugst a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Kaiseraugst (AG)","I cittadini di Kaiseraugst hanno respinto l'iniziativa per la resposanbilità ambientale con il 77,8 per cento di voti contrari. Kaiseraugst ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Magden AG","Magden hat die Umweltverantwortungsinitiative mit 77,3 Prozent abgelehnt. Magden hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Magden (AG)","L'initiative sur la responsabilité environnementale ne passe pas la rampe à Magden avec 77,3 pour cent de non. Magden a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Magden (AG)","L'iniziativa per la resposanbilità ambientale è stata respinta a Magden, dove ha riscosso il 77,3 per cento di ""no"". Magden ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Möhlin AG","Keine Mehrheit für die Umweltverantwortungsinitiative in Möhlin: Mit 1'601 Nein-Stimmen zu 426 Ja-Stimmen oder 79 Prozent hat die Gemeinde das Volksbegehren verworfen. Möhlin hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Möhlin (AG)","C'est non à 79 pour cent à l'initiative sur la responsabilité environnementale à Möhlin. Möhlin a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Möhlin (AG)","Il 79 per cento degli elettori di Möhlin ha respinto l'iniziativa per la resposanbilità ambientale. Möhlin ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Mumpf AG","Nein zur Umweltverantwortungsinitiative in Mumpf: Die Gemeinde hat die Vorlage mit 81,2 Prozent abgelehnt. Mumpf hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Mumpf (AG)","À Mumpf, les habitants disent non à 81,2 pour cent à l'initiative sur la responsabilité environnementale. Mumpf a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Mumpf (AG)","Nel comune di Mumpf, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 81,2 per cento di voti contrari. Mumpf ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Obermumpf AG","74,9 Prozent der Stimmbürgerinnen und Stimmbürger von Obermumpf sagen Nein zur Umweltverantwortungsinitiative. Obermumpf hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Obermumpf (AG)","Les habitants d'Obermumpf s'opposent à l'initiative sur la responsabilité environnementale avec 74,9 pour cent de non. Obermumpf a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Obermumpf (AG)","Gli abitanti di Obermumpf hanno respinto l'iniziativa per la resposanbilità ambientale con il 74,9 per cento di ""no"". Obermumpf ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Olsberg AG","In Olsberg hat die Umweltverantwortungsinitiative keine Mehrheit gefunden. Auf 75,7 Prozent der abgegebenen Stimmzettel stand ein Nein. Olsberg hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Olsberg (AG)","Les habitants d'Olsberg rejettent l'initiative sur la responsabilité environnementale à 75,7 pour cent. Olsberg a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Olsberg (AG)","I cittadini di Olsberg hanno respinto l'iniziativa per la resposanbilità ambientale con il 75,7 per cento di voti contrari. Olsberg ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Rheinfelden AG","Nein zur Umweltverantwortungsinitiative in Rheinfelden: Mit 1'827 Nein- zu 886 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 67,3 Prozent. Rheinfelden hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Rheinfelden (AG)","L'initiative sur la responsabilité environnementale échoue à Rheinfelden avec 67,3 pour cent des suffrages. Rheinfelden a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Rheinfelden (AG)","Gli elettori di Rheinfelden si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 67,3 per cento di voti contrari. Rheinfelden ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Schupfart AG","87 Prozent der Stimmbürgerinnen und Stimmbürger von Schupfart sagen Nein zur Umweltverantwortungsinitiative. Schupfart hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Schupfart (AG)","Les habitants de Schupfart s'opposent à l'initiative sur la responsabilité environnementale avec 87 pour cent de non. Schupfart a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Schupfart (AG)","Gli abitanti di Schupfart hanno respinto l'iniziativa per la resposanbilità ambientale con il 87 per cento di ""no"". Schupfart ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Stein AG","In Stein AG hat die Umweltverantwortungsinitiative keine Mehrheit gefunden. Auf 76,2 Prozent der abgegebenen Stimmzettel stand ein Nein. Stein AG hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Stein (AG)","Les habitants de Stein (AG) rejettent l'initiative sur la responsabilité environnementale à 76,2 pour cent. Stein (AG) a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Stein (AG)","I cittadini di Stein AG hanno respinto l'iniziativa per la resposanbilità ambientale con il 76,2 per cento di voti contrari. Stein AG ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Wallbach AG","81,5 Prozent der Stimmbürgerinnen und Stimmbürger von Wallbach sagen Nein zur Umweltverantwortungsinitiative. Wallbach hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Wallbach (AG)","Les habitants de Wallbach s'opposent à l'initiative sur la responsabilité environnementale avec 81,5 pour cent de non. Wallbach a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Wallbach (AG)","Gli abitanti di Wallbach hanno respinto l'iniziativa per la resposanbilità ambientale con il 81,5 per cento di ""no"". Wallbach ha respinto il testo, risultato che si è confermato anche a livello cantonale."
